Round	Out	Left	Right	Game Type
419	297	77	126	19
420	296	76	128	19
421	297	76	127	19
422	305	81	114	19
423	290	71	139	19
424	301	68	131	19
425	292	78	130	19
426	275	78	147	19
427	276	76	148	19
428	289	80	131	19
429	294	79	127	19
430	275	73	152	19
431	303	74	123	19
432	293	85	122	19
433	280	83	137	19
434	290	73	137	19
435	284	83	133	19
436	286	80	134	19
437	285	74	141	19
438	299	76	125	19
439	286	69	145	19
440	277	70	153	19
441	274	82	144	19
442	284	82	134	19
443	275	74	151	19
444	294	89	117	19
445	299	81	120	19
446	290	77	133	19
447	286	76	138	19
448	295	77	128	19
449	299	80	121	19
450	294	77	129	19
451	291	62	147	19
452	292	79	129	19
453	299	85	116	19
454	294	81	125	19
455	294	81	125	19
456	295	86	119	19
457	280	78	142	19
458	295	81	124	19
459	278	81	141	19
460	291	79	130	19
461	289	76	135	19
462	285	79	136	19
463	275	81	144	19
464	291	76	133	19
465	298	78	124	19
466	286	79	135	19
467	290	74	136	19
468	289	73	138	19
469	284	82	134	19
470	298	83	119	19
471	279	89	132	19
472	294	77	129	19
473	291	84	125	19
474	283	80	137	19
475	294	78	128	19
476	292	78	130	19
477	294	84	122	19
478	297	83	120	19
479	289	81	130	19
480	289	87	124	19
481	295	84	121	19
482	298	86	116	19
483	304	84	112	19
484	291	85	124	19
485	278	77	145	19
486	290	82	128	19
487	280	80	140	19
488	287	85	128	19
489	281	71	148	19
490	276	80	144	19
491	301	78	121	19
492	293	77	130	19
493	295	80	125	19
494	286	73	141	19
495	282	86	132	19
496	281	80	139	19
497	297	78	125	19
498	289	90	121	19
499	289	82	129	19
500	302	84	114	19
501	295	79	126	19
502	276	80	144	19
503	287	80	133	19
504	293	85	122	19
505	294	85	121	19
506	298	66	136	19
507	287	70	143	19
508	290	77	133	19
509	281	67	152	19
510	280	85	135	19
511	289	79	132	19
512	282	77	141	19
513	289	79	132	19
514	303	83	114	19
515	306	70	124	19
516	285	67	148	19
517	292	81	127	19
518	286	85	129	19
519	303	77	120	19
520	288	81	131	19
521	292	80	128	19
522	294	77	129	19
523	292	77	131	19
524	290	79	131	19
525	301	74	125	19
526	287	85	128	19
527	285	66	149	19
528	279	79	142	19
529	285	76	139	19
530	267	78	155	19
531	276	85	139	19
532	312	74	114	19
533	302	81	117	19
534	293	81	126	19
535	292	72	136	19
536	285	69	146	19
537	286	76	138	19
538	309	80	111	19
539	289	79	132	19
540	287	80	133	19
541	285	74	141	19
542	290	73	137	19
543	287	74	139	19
544	296	72	132	19
545	279	86	135	19
546	297	86	117	19
547	278	88	134	19
548	296	85	119	19
549	296	78	126	19
550	316	76	108	19
551	283	94	123	19
552	284	76	140	19
553	301	79	120	19
554	283	87	130	19
555	280	89	131	19
556	283	81	136	19
557	284	82	134	19
558	286	87	127	19
559	286	83	131	19
560	299	77	124	19
561	299	84	117	19
562	290	86	124	19
563	292	84	124	19
564	290	77	133	19
565	276	81	143	19
566	297	78	125	19
567	283	85	132	19
568	281	82	137	19
569	295	86	119	19
570	295	80	125	19
571	285	77	138	19
572	289	76	135	19
573	287	73	140	19
574	297	86	117	19
575	291	88	121	19
576	291	84	125	19
577	292	69	139	19
578	301	74	125	19
579	276	74	150	19
580	301	79	120	19
581	293	80	127	19
582	287	78	135	19
583	282	86	132	19
584	296	69	135	19
585	287	78	135	19
586	293	75	132	19
587	284	84	132	19
588	301	90	109	19
589	289	79	132	19
590	283	70	147	19
591	299	83	118	19
592	292	81	127	19
593	282	79	139	19
594	295	82	123	19
595	301	86	113	19
596	280	80	140	19
597	295	73	132	19
598	294	75	131	19
599	284	77	139	19
600	290	76	134	19
601	296	91	113	19
602	298	81	121	19
603	299	74	127	19
604	290	81	129	19
605	297	81	122	19
606	288	89	123	19
607	280	74	146	19
608	295	82	123	19
609	289	73	138	19
610	298	80	122	19
611	306	76	118	19
612	289	76	135	19
613	303	85	112	19
614	292	81	127	19
615	287	81	132	19
616	290	80	130	19
617	284	77	139	19
618	280	76	144	19
619	295	87	118	19
620	292	76	132	19
621	288	63	149	19
622	297	74	129	19
623	295	75	130	19
624	299	73	128	19
625	298	73	129	19
626	282	84	134	19
627	287	89	124	19
628	289	79	132	19
629	285	85	130	19
630	289	78	133	19
631	296	81	123	19
632	299	73	128	19
633	290	70	140	19
634	298	86	116	19
635	294	81	125	19
636	292	78	130	19
637	299	65	136	19
638	287	85	128	19
639	286	74	140	19
640	292	78	130	19
641	293	81	126	19
642	291	79	130	19
643	290	89	121	19
644	295	74	131	19
645	283	89	128	19
646	287	71	142	19
647	289	69	142	19
648	287	77	136	19
649	286	77	137	19
650	292	78	130	19
651	290	79	131	19
652	290	81	129	19
653	281	63	156	19
654	288	73	139	19
655	289	76	135	19
656	302	80	118	19
657	274	75	151	19
658	295	79	126	19
659	285	78	137	19
660	297	80	123	19
661	285	84	131	19
662	288	72	140	19
663	286	85	129	19
664	290	74	136	19
665	300	82	118	19
666	299	84	117	19
667	306	84	110	19
668	280	83	137	19
669	286	80	134	19
670	293	81	126	19
671	286	71	143	19
672	285	77	138	19
673	298	79	123	19
674	284	81	135	19
675	285	89	126	19
676	300	83	117	19
677	289	80	131	19
678	297	82	121	19
679	290	77	133	19
680	304	74	122	19
681	303	74	123	19
682	292	73	135	19
683	302	74	124	19
684	293	77	130	19
685	285	87	128	19
686	299	79	122	19
687	288	82	130	19
688	295	86	119	19
689	277	80	143	19
690	297	81	122	19
691	281	76	143	19
692	305	75	120	19
693	277	74	149	19
694	294	76	130	19
695	295	76	129	19
696	282	80	138	19
697	285	80	135	19
698	286	77	137	19
699	296	79	125	19
700	290	87	123	19
701	297	86	117	19
702	296	87	117	19
703	289	81	130	19
704	285	87	128	19
705	294	73	133	19
706	284	81	135	19
707	288	74	138	19
708	295	86	119	19
709	293	79	128	19
710	297	83	120	19
711	300	89	111	19
712	282	86	132	19
713	292	77	131	19
714	294	80	126	19
715	278	83	139	19
716	298	67	135	19
717	288	75	137	19
718	283	84	133	19
719	277	82	141	19
720	295	79	126	19
721	288	70	142	19
722	293	80	127	19
723	291	74	135	19
724	291	73	136	19
725	294	82	124	19
726	294	74	132	19
727	293	74	133	19
728	285	76	139	19
729	294	82	124	19
730	304	81	115	19
731	285	77	138	19
732	290	71	139	19
733	293	78	129	19
734	297	76	127	19
735	282	78	140	19
736	283	77	140	19
737	297	82	121	19
738	298	81	121	19
739	301	78	121	19
740	287	76	137	19
741	313	82	105	19
742	273	68	159	19
743	299	85	116	19
744	292	73	135	19
745	280	79	141	19
746	296	76	128	19
747	297	76	127	19
748	291	82	127	19
749	292	78	130	19
750	283	88	129	19
751	287	66	147	19
752	281	83	136	19
753	295	83	122	19
754	294	73	133	19
755	281	77	142	19
756	288	73	139	19
757	292	79	129	19
758	286	69	145	19
759	300	79	121	19
760	302	75	123	19
761	306	82	112	19
762	291	81	128	19
763	298	86	116	19
764	298	81	121	19
765	301	75	124	19
766	286	76	138	19
767	291	80	129	19
768	292	86	122	19
769	305	80	115	19
770	299	70	131	19
771	301	82	117	19
772	289	68	143	19
773	289	80	131	19
774	287	79	134	19
775	284	77	139	19
776	289	81	130	19
777	308	70	122	19
778	291	76	133	19
779	277	87	136	19
780	296	72	132	19
781	275	81	144	19
782	277	85	138	19
783	296	80	124	19
784	314	74	112	19
785	294	81	125	19
786	287	91	122	19
787	279	80	141	19
788	292	73	135	19
789	301	74	125	19
790	291	82	127	19
791	284	74	142	19
792	296	85	119	19
793	296	79	125	19
794	274	77	149	19
795	288	74	138	19
796	292	76	132	19
797	286	74	140	19
798	286	76	138	19
799	284	81	135	19
800	282	81	137	19
801	278	84	138	19
802	284	84	132	19
803	289	93	118	19
804	299	84	117	19
805	296	74	130	19
806	279	83	138	19
807	290	80	130	19
808	290	79	131	19
809	295	81	124	19
810	281	78	141	19
811	299	74	127	19
812	292	73	135	19
813	306	75	119	19
814	291	85	124	19
815	304	84	112	19
816	284	78	138	19
817	270	74	156	19
818	292	64	144	19
819	285	72	143	19
820	296	83	121	19
821	291	78	131	19
822	293	80	127	19
823	294	78	128	19
824	295	77	128	19
825	296	77	127	19
826	299	65	136	19
827	293	80	127	19
828	299	72	129	19
829	279	66	155	19
830	292	80	128	19
831	297	75	128	19
832	282	77	141	19
833	305	94	101	19
834	298	93	109	19
835	290	89	121	19
836	294	93	113	19
837	290	82	128	19
838	282	80	138	19
839	288	82	130	19
840	285	80	135	19
841	283	65	152	19
842	297	78	125	19
843	297	84	119	19
844	288	76	136	19
845	304	84	112	19
846	297	81	122	19
847	291	77	132	19
848	291	83	126	19
849	276	82	142	19
850	279	83	138	19
851	283	85	132	19
852	287	75	138	19
853	290	83	127	19
854	299	89	112	19
855	292	76	132	19
856	288	72	140	19
857	299	81	120	19
858	298	86	116	19
859	286	76	138	19
860	303	74	123	19
861	293	77	130	19
862	291	78	131	19
863	300	74	126	19
864	299	70	131	19
865	291	79	130	19
866	280	67	153	19
867	279	74	147	19
868	283	74	143	19
869	304	81	115	19
870	293	75	132	19
871	295	83	122	19
872	276	75	149	19
873	297	71	132	19
874	278	71	151	19
875	297	75	128	19
876	279	74	147	19
877	293	80	127	19
878	295	75	130	19
879	300	80	120	19
880	292	82	126	19
881	281	76	143	19
882	289	75	136	19
883	299	77	124	19
884	291	88	121	19
885	295	73	132	19
886	299	68	133	19
887	285	76	139	19
888	291	79	130	19
889	279	77	144	19
890	289	79	132	19
891	291	82	127	19
892	289	74	137	19
893	298	75	127	19
894	288	70	142	19
895	284	65	151	19
896	298	81	121	19
897	290	75	135	19
898	297	77	126	19
899	273	77	150	19
900	290	84	126	19
901	288	76	136	19
902	284	75	141	19
903	287	81	132	19
904	295	82	123	19
905	300	89	111	19
906	306	78	116	19
907	294	91	115	19
908	288	73	139	19
909	303	70	127	19
910	285	72	143	19
911	293	77	130	19
912	283	81	136	19
913	290	70	140	19
914	292	79	129	19
915	297	83	120	19
916	307	82	111	19
917	302	79	119	19
918	287	70	143	19
919	280	71	149	19
920	290	84	126	19
921	293	78	129	19
922	287	91	122	19
923	311	78	111	19
924	286	80	134	19
925	290	80	130	19
926	291	69	140	19
927	290	79	131	19
928	288	86	126	19
929	286	71	143	19
930	303	74	123	19
931	284	78	138	19
932	293	77	130	19
933	299	77	124	19
934	293	68	139	19
935	293	84	123	19
936	285	92	123	19
937	296	79	125	19
938	286	74	140	19
939	289	82	129	19
940	269	72	159	19
941	298	79	123	19
942	301	77	122	19
943	287	74	139	19
944	300	76	124	19
945	303	78	119	19
946	287	78	135	19
947	294	70	136	19
948	276	86	138	19
949	303	76	121	19
950	279	68	153	19
951	292	77	131	19
952	295	71	134	19
953	299	70	131	19
954	288	76	136	19
955	301	64	135	19
956	286	82	132	19
957	282	73	145	19
958	290	82	128	19
959	285	84	131	19
960	295	65	140	19
961	307	76	117	19
962	288	72	140	19
963	291	65	144	19
964	282	76	142	19
965	300	74	126	19
966	270	74	156	19
967	297	71	132	19
968	303	77	120	19
969	314	76	110	19
970	293	84	123	19
971	288	82	130	19
972	303	81	116	19
973	299	73	128	19
974	289	71	140	19
975	292	89	119	19
976	279	69	152	19
977	279	73	148	19
978	283	74	143	19
979	292	75	133	19
980	301	86	113	19
981	289	88	123	19
982	290	84	126	19
983	294	79	127	19
984	286	89	125	19
985	295	75	130	19
986	294	80	126	19
987	288	69	143	19
988	295	85	120	19
989	279	76	145	19
990	290	85	125	19
991	286	80	134	19
992	293	75	132	19
993	293	81	126	19
994	290	83	127	19
995	279	73	148	19
996	288	71	141	19
997	293	74	133	19
998	295	82	123	19
999	285	80	135	19
1000	298	87	115	19
